Gender	Age	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	EDU	EXP1	EXP2	EXP3	RHAB
Female	30	5	5	5	5	5	5	3	5	2	1	1	1	1	7	1	1	7	1	1	A	4	3	4	2	2	1	2	1	4	1	1	3	2	-4	4	-4	4	4	4	10	5	0	0	10	5	0	0	7	6	0	0	0	0	5	4	1	7	7	7	7	4	1	1	1	7	7	1	7	None. God and devil do not exist. However you can not destroy energy so i am spiritual those of us with souls that energy has to go somewhere when the body is gone. 	Other	4	2	1	0
Male	56	4	5	2	5	4	5	3	2	7	2	7	3	3	5	7	7	4	4	2	B	2	3	2	6	4	1	2	2	7	2	6	3	1	4	4	4	4	3	4	4	8	9	0	5	7	4	10	3	9	9	7	7	0	6	7	2	2	4	7	5	2	5	1	7	5	6	5	6	Born Again	University / College / Undergraduate School (Bachelor Degree)	6	2	1	10
Male	46	2	2	2	5	1	1	1	1	7	7	1	7	7	4	7	7	1	7	7	B	7	7	7	7	7	7	7	7	7	7	1	7	7	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	7	7	7	7	7	7	7	1	1	7	7	7	7	Traditional Roman Catholic 	Junior High School / Middle School	7	8	1	10
Male	39	3	3	3	2	2	3	3	1	7	2	4	2	6	5	1	4	5	2	1	B	5	2	3	2	2	1	2	1	5	2	1	3	3	4	3	3	3	3	3	5	7	0	0	0	2	0	0	0	8	0	7	0	0	7	6	2	2	6	6	6	2	3	2	6	6	6	5	6	Catholic 	University / College / Undergraduate School (Bachelor Degree)	6	3	1	6
Female	48	4	3	2	5	2	4	3	2	3	2	1	1	1	7	2	1	6	1	1	B	3	2	2	2	2	1	2	1	2	1	1	2	2	4	4	2	3	3	3	2	5	2	0	1	8	1	7	1	10	9	6	7	7	7	5	3	2	5	6	6	4	3	2	6	5	6	3	3	Non denominational 	Junior High School / Middle School	6	1	1	10
Male	42	2	3	2	4	4	4	3	4	6	4	5	3	3	6	3	2	3	1	2	A	5	5	4	5	5	3	5	2	5	4	2	2	4	4	3	4	4	4	4	1	6	2	0	0	8	0	3	1	9	5	8	6	1	8	5	3	4	5	6	5	3	5	2	6	5	4	3	3	Catholic 	Vocational School / Technical College / Communication College (Associate Degree)	3	2	1	4
Female	60	5	5	3	5	4	4	4	2	7	7	4	7	7	7	4	7	1	7	5	A	4	2	1	1	2	2	1	1	1	1	1	1	1	4	4	4	4	4	4	10	10	10	0	0	8	0	5	5	10	10	10	10	10	10	7	5	1	7	7	7	1	4	1	7	7	7	7	7	Roman Catholic	University / College / Undergraduate School (Bachelor Degree)	6	6	2	10
Female	36	5	5	5	5	5	1	4	1	4	4	4	4	4	4	4	4	4	4	4	A	3	1	3	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	5	10	10	5	5	10	10	5	10	10	10	10	10	10	10	7	7	1	7	7	7	6	1	1	7	7	7	1	7	Baptist 	Junior High School / Middle School	1	1	1	0
Male	25	1	2	2	5	5	4	5	4	5	7	6	5	7	7	6	6	1	7	7	B	6	6	2	7	7	1	6	1	7	4	3	7	4	2	-4	4	4	0	3	10	8	8	10	0	7	10	6	10	0	10	6	0	8	7	4	4	7	2	7	4	5	7	2	5	6	5	1	7	Black	Other	1	1	1	0
Female	45	1	5	5	5	5	5	5	5	7	7	7	7	7	7	4	4	7	7	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	5	5	0	0	0	0	0	0	0	2	0	1	0	0	0	7	1	2	7	7	7	1	4	2	5	7	3	7	2	Christian	Junior High School / Middle School	2	1	1	3
Male	59	4	3	1	4	3	1	3	1	7	7	4	7	7	7	5	7	1	7	6	A	7	4	4	1	1	1	1	1	1	1	1	4	1	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	6	4	4	6	5	5	3	4	2	6	6	7	4	5	LDS (The Church of Jesus Christ of Latter-Day Saints)	Other	1	1	1	10
Female	33	5	5	1	5	5	1	5	1	7	7	1	7	7	7	7	7	1	1	2	B	7	7	1	1	1	1	1	1	7	1	1	1	1	4	4	4	2	1	4	0	10	0	0	0	1	0	0	0	10	0	9	0	0	10	7	1	7	7	7	7	1	1	1	7	7	7	7	7	Christian	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	0
Female	52	5	5	5	5	5	5	5	5	7	7	7	7	7	7	7	7	7	7	7	A	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	none	Elementary School / Primary School	1	1	1	0
Female	27	5	5	4	4	4	3	4	3	6	6	3	5	5	6	1	5	5	3	4	A	7	1	3	3	3	3	1	1	3	3	3	3	5	3	4	4	4	4	4	6	8	5	5	6	10	1	10	10	10	10	8	10	10	10	7	1	1	7	7	7	1	1	1	5	7	7	7	7	Wicca 	University / College / Undergraduate School (Bachelor Degree)	3	1	1	1
Female	43	3	4	2	5	3	3	3	1	7	7	4	3	4	3	2	4	4	4	2	A	3	5	2	2	2	1	1	1	2	2	1	5	6	4	4	4	4	0	4	5	5	5	1	1	2	4	2	5	1	4	1	4	2	1	7	2	1	6	4	6	2	7	1	3	5	3	3	3	Baptist	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	1
Female	48	4	5	2	5	3	3	4	1	7	7	1	7	4	7	7	7	1	7	5	A	4	1	3	1	2	1	2	1	3	1	1	1	1	4	4	4	4	4	4	6	5	5	0	0	1	0	0	0	2	0	0	0	2	0	6	5	1	4	5	5	3	6	2	6	4	7	3	4	Christain	Other	1	1	1	10
Male	44	4	4	4	4	4	4	2	4	5	7	1	1	3	4	5	6	6	1	2	A	5	5	5	5	5	4	4	5	5	3	5	5	4	0	0	1	4	4	4	9	8	4	0	2	8	0	0	0	9	7	10	5	0	10	5	4	5	4	4	5	3	4	4	5	5	5	4	6	Buddhist	Graduate University / Professional School (Master's Degree, Doctoral Degree)	1	1	1	2
Male	25	5	3	2	5	2	5	5	5	7	1	1	1	7	4	2	5	7	4	7	A	1	1	5	1	5	5	6	5	2	5	6	5	3	4	-3	4	4	4	4	10	10	7	0	4	8	10	3	6	6	3	0	6	5	9	7	1	1	7	7	7	1	1	1	6	2	3	7	6	Catholic	University / College / Undergraduate School (Bachelor Degree)	3	6	7	10
Female	41	3	3	1	5	3	1	4	1	7	4	4	4	4	4	1	4	1	4	4	A	1	1	1	1	2	1	1	1	1	1	1	1	1	4	4	-4	4	4	4	5	10	10	0	5	10	0	5	5	10	5	10	10	10	10	7	3	1	7	7	7	1	1	1	7	7	4	5	5	Christian 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	1	1	10
Male	50	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	B	1	1	1	1	1	1	1	1	7	1	1	1	1	-4	-4	-4	-4	-4	-4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	1	1	7	7	7	1	7	1	7	7	7	7	7	no thank you	Graduate University / Professional School (Master's Degree, Doctoral Degree)	6	2	2	0
Female	44	1	1	1	4	2	3	2	1	7	7	4	6	6	4	5	4	1	6	2	B	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	0	7	0	0	0	6	0	0	0	8	0	6	0	0	5	6	2	2	6	7	6	2	3	1	6	6	6	5	6	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	6	3	1	10
Female	60	3	3	2	3	3	4	4	3	6	6	4	6	4	6	4	5	1	6	5	B	1	1	4	1	1	1	1	1	3	1	1	1	1	4	4	4	4	4	4	3	5	1	0	0	4	0	0	0	4	5	4	0	0	3	7	4	4	7	7	7	4	7	3	7	7	4	7	7	Christian	Vocational School / Technical College / Communication College (Associate Degree)	6	1	1	10
Female	20	5	4	4	5	5	5	5	5	4	4	4	3	2	4	5	3	4	4	3	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-2	2	1	3	0	2	10	10	0	5	5	2	7	3	9	9	1	7	5	9	5	3	6	5	6	7	6	5	3	6	7	5	5	6	None in particular	University / College / Undergraduate School (Bachelor Degree)	6	1	1	0
Female	60	4	4	4	4	4	3	3	3	5	5	3	4	4	5	1	2	4	3	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	2	2	2	6	5	1	0	6	6	5	2	7	9	7	7	5	5	6	5	2	2	6	6	6	2	4	2	6	6	7	6	6	Agnostic	Junior High School / Middle School	4	1	1	0
Male	23	4	5	3	5	2	5	4	3	3	2	1	2	1	7	3	1	2	2	1	A	3	2	4	2	3	1	1	1	4	1	1	4	2	1	1	4	4	4	4	0	10	5	0	7	8	0	5	5	10	5	10	7	1	10	5	2	4	7	5	7	4	5	2	5	7	4	5	3	Atheist	University / College / Undergraduate School (Bachelor Degree)	4	2	1	6
Male	39	4	3	4	4	2	1	4	2	7	7	4	2	4	7	2	6	6	5	4	A	1	2	1	2	2	1	1	2	7	2	1	1	2	3	3	3	3	3	4	5	7	0	0	2	5	1	4	6	10	9	8	7	6	10	6	5	2	6	6	5	2	6	2	6	6	5	5	6	Catholic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	2	1	10
Female	27	3	4	1	5	1	2	3	2	2	2	2	1	2	7	3	1	4	3	4	B	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	3	4	4	4	5	0	0	0	7	7	0	0	5	9	5	10	5	5	9	7	1	7	7	7	7	2	7	1	7	7	7	6	6	Christian	Other	5	2	1	1
Male	32	5	4	2	3	2	1	2	3	7	6	3	1	3	3	3	3	4	1	3	B	7	7	7	7	7	7	7	7	7	7	1	7	7	4	4	0	4	4	4	0	5	0	0	0	5	0	0	0	5	5	5	5	0	5	6	1	4	6	6	6	4	1	2	6	6	6	6	4	Catholic	University / College / Undergraduate School (Bachelor Degree)	6	6	1	1
Male	33	3	1	1	4	1	1	5	1	7	7	4	7	7	1	4	7	1	1	5	A	7	4	4	1	4	4	4	4	4	4	2	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	4	6	5	1	1	1	5	4	5	5	6	Methodist 	Junior High School / Middle School	7	1	1	10
Female	50	4	4	2	4	3	5	4	2	7	7	4	6	4	7	5	5	1	6	6	A	2	2	2	3	2	1	1	1	1	2	1	3	3	4	4	4	4	4	4	5	4	0	0	0	6	0	0	1	6	0	8	0	0	8	7	1	2	6	7	5	2	6	2	5	5	7	3	6	Catholic 	Vocational School / Technical College / Communication College (Associate Degree)	3	1	1	10
Male	50	2	2	2	4	3	4	3	2	4	5	2	1	1	4	5	2	1	2	3	B	3	4	4	2	3	2	1	1	1	1	1	3	4	3	2	2	3	2	3	3	4	2	0	1	6	1	1	1	10	1	2	4	1	9	6	4	3	5	5	6	2	2	2	6	5	5	4	4	Anglican	Graduate University / Professional School (Master's Degree, Doctoral Degree)	3	3	1	10
Male	20	4	3	3	5	4	5	5	5	7	2	3	2	3	6	3	3	4	2	2	B	3	3	2	2	2	2	2	2	2	2	2	2	2	-2	1	0	2	0	2	5	10	6	5	6	10	5	7	5	10	7	10	10	7	10	7	1	2	7	7	7	2	4	1	7	7	7	4	7	None	University / College / Undergraduate School (Bachelor Degree)	4	3	2	0
Male	21	1	1	1	4	4	4	4	4	7	5	4	5	5	6	3	3	7	4	4	A	4	3	2	4	3	2	1	1	5	1	1	1	3	4	4	4	4	4	4	6	5	10	0	5	4	0	1	4	7	2	5	2	0	3	6	3	7	5	5	7	2	4	2	6	6	6	6	6	Catholic 	Vocational School / Technical College / Communication College (Associate Degree)	6	2	2	2
Female	40	5	5	4	5	3	3	3	3	4	4	4	2	2	2	4	2	2	2	2	A	3	2	2	1	2	3	2	2	1	1	2	2	2	0	0	0	-3	0	0	3	4	1	5	3	2	4	5	2	2	3	2	1	2	3	5	5	3	3	2	2	3	2	3	3	3	3	3	2	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	3	3	2	2
Female	49	5	5	1	5	1	1	1	1	7	1	1	1	1	7	7	7	7	7	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	1	1	1	7	7	1	1	1	7	7	7	1	7	Atheist	Other	1	1	1	0
Male	23	2	3	3	4	4	3	5	1	3	4	2	1	1	1	5	2	2	2	2	A	1	1	4	1	1	1	1	1	1	1	1	1	1	0	4	0	4	4	4	5	10	5	0	3	0	4	4	5	3	3	2	10	10	2	3	3	6	7	1	1	1	1	1	4	3	7	4	3	Catholic 	Other	2	1	1	3
Male	55	2	1	2	2	1	5	5	1	7	7	1	7	6	7	4	3	1	7	7	A	1	7	7	1	3	1	3	7	7	5	7	7	1	4	4	4	4	4	4	5	0	0	0	0	10	0	10	0	10	10	0	5	0	10	3	1	1	3	3	1	1	7	3	3	3	7	1	1	None	Other	1	1	1	1
Male	52	4	4	3	5	3	2	3	2	7	7	2	7	5	4	5	7	2	7	3	A	2	2	4	3	5	7	6	6	4	6	7	4	3	4	4	3	2	3	4	3	8	2	0	1	7	0	0	2	9	0	9	0	1	7	6	3	3	3	6	5	4	4	3	5	6	5	4	5	Baptist 	University / College / Undergraduate School (Bachelor Degree)	7	7	2	10
Female	34	5	5	4	5	4	5	5	3	6	3	3	3	3	7	3	3	1	3	1	A	3	3	2	3	2	2	2	2	2	2	1	2	2	4	4	4	4	4	4	4	10	6	1	6	10	0	6	1	10	7	10	10	6	10	5	6	6	5	6	6	5	4	5	6	6	4	5	6	None	Junior High School / Middle School	3	1	1	0
Male	23	2	5	1	4	3	1	2	1	1	6	1	7	4	1	5	7	1	4	2	B	7	7	3	7	7	4	2	1	7	7	1	7	7	0	1	3	-3	0	3	2	0	0	10	0	3	0	0	1	6	8	1	0	0	10	5	1	1	7	1	7	7	1	4	1	7	4	1	5	Catholic	Other	8	1	6	0
Female	29	4	4	4	4	2	2	4	2	6	5	3	5	5	5	4	4	3	5	3	A	2	5	4	3	5	5	2	5	3	2	1	5	5	4	4	4	4	4	4	0	7	0	0	0	7	0	5	0	7	7	7	5	5	7	7	1	3	7	7	7	1	7	1	7	7	7	7	7	Catholic	University / College / Undergraduate School (Bachelor Degree)	2	1	1	7
Male	35	1	1	1	4	3	4	4	2	7	4	4	4	4	6	1	4	1	3	1	A	4	4	4	3	3	3	3	3	4	2	1	4	4	4	1	3	3	3	4	0	5	0	0	0	1	0	0	0	3	0	5	1	0	1	7	1	1	7	7	7	1	4	1	7	7	4	7	7	Christian 	Other	8	8	1	5
Male	55	4	4	3	4	4	4	4	2	6	2	2	1	1	1	1	1	1	1	1	A	3	2	4	4	3	2	2	2	5	2	1	3	3	4	4	4	2	4	4	2	7	8	0	2	7	0	3	0	9	2	8	5	2	8	5	5	6	4	5	5	4	3	3	5	6	3	4	3	catholic	University / College / Undergraduate School (Bachelor Degree)	5	2	1	10
Male	50	2	3	2	2	2	2	2	1	3	2	2	1	2	7	2	4	3	2	1	B	3	4	2	3	2	3	1	1	1	3	3	3	3	4	4	3	3	4	4	4	9	9	2	4	8	3	4	4	3	4	3	7	6	7	6	2	3	6	5	5	2	2	1	5	6	4	3	3	Spiritual	University / College / Undergraduate School (Bachelor Degree)	5	6	4	10
Female	35	4	4	3	5	3	5	5	4	3	3	4	3	4	7	4	3	7	3	3	A	1	3	4	2	2	1	1	1	3	1	1	2	1	0	2	0	2	3	4	0	6	0	0	2	6	0	9	1	10	10	7	7	5	8	7	2	1	6	7	5	2	1	1	6	7	6	4	5	Spiritual 	Elementary School / Primary School	4	1	1	6
Female	35	4	3	1	5	3	5	5	5	7	4	4	6	3	1	1	4	1	5	4	A	1	1	3	1	4	1	1	1	1	1	1	4	1	4	4	4	4	4	4	0	5	0	0	5	6	0	10	5	10	7	10	7	10	10	7	4	3	7	7	3	1	7	1	7	4	7	4	5	Muslim 	Vocational School / Technical College / Communication College (Associate Degree)	6	8	1	10
Male	57	2	3	2	2	1	1	1	1	5	5	4	4	4	4	6	4	4	4	4	A	3	4	4	4	4	4	4	4	3	3	3	3	3	0	0	0	-2	0	0	5	5	5	2	2	5	5	5	5	5	5	5	5	5	6	5	3	3	5	4	4	3	3	3	4	4	4	4	4	prodestant	University / College / Undergraduate School (Bachelor Degree)	1	1	1	3
Female	26	2	1	1	2	2	1	1	1	4	2	4	2	1	7	5	2	1	1	1	A	4	5	4	3	3	2	2	1	5	1	1	2	2	4	3	3	4	4	3	5	1	0	0	3	3	3	1	1	7	6	3	0	7	1	3	6	7	4	3	4	3	5	5	4	4	7	3	3	Christian	Vocational School / Technical College / Communication College (Associate Degree)	2	1	1	10
Female	34	4	4	3	4	3	3	3	2	2	1	1	1	2	5	2	1	5	1	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	3	3	0	3	4	0	8	0	0	3	0	0	3	2	5	6	7	5	3	8	7	1	1	1	5	6	1	1	1	5	7	7	4	5	I驕ｯｽｶ陷ｽｦ what I call a spiritual inquisitive 	University / College / Undergraduate School (Bachelor Degree)	8	1	1	0
Male	30	4	3	4	4	5	4	4	5	5	5	7	5	5	7	7	6	5	6	6	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	10	10	5	8	5	6	7	8	10	10	9	10	9	10	10	1	1	1	7	7	7	7	6	6	6	6	6	6	6	Christian	University / College / Undergraduate School (Bachelor Degree)	7	7	6	10
Male	21	1	1	1	4	3	4	4	2	7	6	3	6	7	5	2	6	2	1	2	A	3	2	4	3	3	2	2	3	6	2	2	3	4	4	4	4	4	4	4	7	6	0	2	6	6	0	1	3	7	0	6	5	2	6	6	1	1	6	6	6	5	3	2	5	3	6	5	6	Roman Catholic	University / College / Undergraduate School (Bachelor Degree)	5	4	1	10
Male	24	3	5	2	5	5	3	5	1	6	3	4	5	3	7	3	5	2	7	3	A	7	7	5	7	7	7	7	7	7	7	4	7	7	4	4	4	4	4	4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	6	2	6	7	6	6	3	2	1	4	6	6	7	7	Catholic 	University / College / Undergraduate School (Bachelor Degree)	2	1	1	3
Male	52	1	1	1	4	1	3	4	1	5	5	2	2	2	7	1	2	1	2	1	A	2	2	3	2	2	2	4	2	2	2	4	2	2	3	2	4	3	3	3	0	10	0	0	0	8	0	0	0	9	0	7	0	0	8	6	3	5	4	6	5	4	4	3	5	4	3	2	3	Protestant	University / College / Undergraduate School (Bachelor Degree)	4	2	1	6
Male	36	5	5	5	5	1	5	5	5	7	7	7	7	7	7	1	7	1	7	7	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	8	5	0	6	8	3	6	6	8	8	8	9	8	9	7	1	1	6	7	7	4	7	6	7	7	7	7	7	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	4	2	10
Female	35	5	5	5	5	1	1	5	1	2	3	4	1	4	7	4	4	4	4	4	A	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	0	10	5	0	0	10	10	5	0	10	10	10	10	5	10	7	1	1	7	7	7	1	1	1	7	7	7	7	7	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	6	1	1	10
Female	42	4	3	1	3	1	3	3	1	6	6	3	5	5	6	2	4	4	3	3	A	3	2	3	3	3	3	3	3	4	3	2	3	3	4	4	4	3	4	4	10	2	0	0	0	3	0	0	4	6	0	3	2	0	3	7	6	3	5	7	6	1	3	1	6	5	6	3	3	Christian	University / College / Undergraduate School (Bachelor Degree)	1	1	1	4
Male	57	1	1	1	4	3	1	1	1	7	7	4	6	7	1	4	5	1	1	1	B	4	4	4	3	3	4	3	3	5	4	3	4	4	4	4	4	4	4	4	0	9	0	0	1	9	0	0	0	5	0	8	0	0	9	7	3	2	6	7	6	2	2	2	5	5	6	6	6	Christian	Vocational School / Technical College / Communication College (Associate Degree)	2	1	1	10
Male	42	5	5	4	4	5	4	5	3	7	6	7	7	5	5	6	7	7	6	5	A	6	4	5	4	3	3	2	5	4	3	1	3	4	4	3	4	4	4	3	6	8	0	0	6	8	0	1	5	8	0	6	3	2	8	6	2	2	6	7	6	3	2	1	6	7	5	6	6	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	6	7	1	10
Male	42	3	3	1	4	1	1	1	1	4	1	1	1	1	7	1	1	4	1	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	3	3	3	3	0	10	0	0	5	10	0	0	5	10	0	10	0	0	10	7	1	1	6	7	6	1	4	1	4	4	7	7	7	Christian	University / College / Undergraduate School (Bachelor Degree)	1	1	1	0
Female	55	3	3	3	4	4	3	2	2	4	3	4	3	2	7	1	1	7	3	4	B	3	3	3	3	3	2	1	2	2	2	2	2	2	4	2	2	2	3	3	4	6	0	0	1	8	0	0	0	9	0	7	2	4	4	7	3	4	6	6	6	2	4	2	4	6	6	5	5	Hindu	Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	2	1	10
Female	56	1	1	1	3	1	1	1	1	6	6	4	3	1	6	1	1	6	2	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-4	0	3	2	0	6	6	0	0	9	0	10	0	10	8	6	10	8	9	7	1	1	3	1	3	1	1	1	6	5	7	7	6	Unitarian Universalist	Graduate University / Professional School (Master's Degree, Doctoral Degree)	1	1	1	6
Female	48	4	3	3	4	3	4	3	2	6	1	2	1	1	7	1	2	5	1	1	B	1	4	3	4	4	3	3	3	3	3	3	4	4	0	-4	4	4	4	4	0	10	5	0	0	10	0	5	0	10	5	8	6	6	10	7	2	2	5	7	7	1	5	2	6	6	6	7	6	Wiccan	University / College / Undergraduate School (Bachelor Degree)	1	7	7	0
Male	47	3	3	4	2	1	3	3	2	6	7	4	7	4	1	4	6	1	7	4	A	2	4	4	4	4	4	4	3	4	4	1	4	4	4	4	4	4	4	4	2	6	0	0	0	7	0	0	5	5	0	4	0	0	0	5	3	4	4	4	6	3	4	1	4	5	4	3	4	Bible-Believing Christian (Protestant)	University / College / Undergraduate School (Bachelor Degree)	5	2	1	0
Female	28	5	5	3	5	3	4	5	2	1	1	1	1	1	7	4	1	3	1	1	A	4	1	4	1	1	1	1	1	4	1	1	1	1	0	3	4	0	4	4	6	10	5	5	6	10	1	10	5	10	8	10	5	8	10	7	1	7	7	7	7	1	1	1	7	7	7	7	7	Wiccan	Other	7	1	2	0
Male	22	5	4	5	4	4	4	3	3	4	4	4	5	4	4	4	5	4	4	4	B	2	2	3	1	2	2	1	1	2	1	1	3	1	4	4	3	3	1	3	5	8	9	5	5	5	5	5	5	5	5	5	5	5	5	4	1	2	7	4	4	4	4	4	4	4	4	4	4	N/A	Vocational School / Technical College / Communication College (Associate Degree)	6	1	1	1
Female	20	4	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	A	4	3	2	2	4	4	3	3	3	4	4	1	1	-2	-3	0	0	0	0	5	5	5	4	5	9	2	5	2	3	1	5	6	4	4	6	5	4	3	2	2	3	3	3	4	4	4	4	6	African American 	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	0
Female	45	5	5	3	5	4	4	5	5	1	4	1	5	7	7	7	7	6	7	7	A	1	1	1	1	1	1	1	1	4	1	1	1	1	4	4	4	4	4	4	9	10	10	10	5	4	0	5	5	10	10	10	5	10	10	7	1	1	7	7	7	1	1	1	7	7	7	4	7	Born again	Other	8	8	2	10
Male	33	3	4	2	4	3	2	1	1	7	6	4	6	5	7	3	6	1	5	4	A	3	2	2	4	3	6	2	2	5	1	1	2	1	-2	3	3	3	3	4	3	7	3	0	6	7	0	2	7	7	5	7	5	0	8	6	2	2	6	5	7	2	4	2	6	7	3	6	5	7th day Adventist 	University / College / Undergraduate School (Bachelor Degree)	6	2	1	10
Female	24	5	5	5	5	2	4	5	2	7	7	7	7	7	7	7	7	6	7	7	A	3	4	6	4	6	6	5	6	5	5	3	3	2	-2	0	-1	-3	-1	-3	4	3	3	1	2	3	2	4	2	7	2	3	2	2	2	3	4	3	4	4	5	3	2	4	2	4	2	3	2	Atheist 	University / College / Undergraduate School (Bachelor Degree)	7	1	1	0
Male	40	4	4	4	5	4	5	5	3	4	2	4	2	3	7	1	1	5	1	4	B	4	3	1	1	1	1	5	1	5	1	1	1	1	0	1	2	0	4	4	5	10	0	0	5	10	0	0	5	10	5	10	5	5	10	4	2	3	4	4	4	5	2	3	5	6	5	5	5	Agnostic	Vocational School / Technical College / Communication College (Associate Degree)	3	3	1	0
Female	60	3	4	2	3	1	1	2	1	6	7	2	7	5	7	4	6	2	4	6	A	4	4	4	4	4	4	4	3	6	4	4	6	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	5	5	1	6	6	6	6	6	6	6	6	6	6	6	none	Other	2	1	1	1
Female	31	5	5	2	1	1	1	2	3	2	2	2	2	4	7	1	1	1	2	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	4	4	4	4	10	10	0	0	5	10	0	5	0	10	10	10	5	0	10	7	7	1	7	7	7	1	7	1	7	7	7	7	7	Christian 	Junior High School / Middle School	6	3	1	3
Female	38	1	2	1	4	3	1	3	4	5	1	1	1	2	7	1	2	4	1	1	B	4	4	4	2	2	2	2	2	4	1	1	4	4	0	-1	1	3	3	3	6	10	1	0	1	10	1	1	2	10	5	9	6	5	6	6	5	2	7	5	6	3	3	1	5	6	4	5	5	None	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	1	1	0
Female	20	5	5	5	5	5	5	5	2	7	4	4	3	6	7	1	7	3	2	2	A	1	4	3	1	2	1	1	1	1	1	1	4	4	2	2	0	0	0	4	0	10	0	0	10	10	0	5	0	8	9	10	0	0	5	7	4	5	5	5	7	4	4	2	6	6	4	3	2	Agnostic	Junior High School / Middle School	2	2	1	4
Male	22	5	3	2	4	4	2	4	2	3	5	7	5	6	7	6	4	3	2	1	A	3	4	2	7	4	6	4	6	5	5	4	6	4	-2	-4	0	1	0	4	6	4	9	8	5	3	3	1	2	2	4	3	1	3	1	7	5	4	6	7	6	5	5	5	6	7	6	6	5	Cathlic	University / College / Undergraduate School (Bachelor Degree)	3	6	5	6
Female	34	5	4	2	5	4	2	3	2	4	3	3	4	4	6	2	4	5	2	2	A	6	3	4	4	4	4	4	4	4	4	4	4	4	1	2	4	4	4	4	5	6	1	0	0	0	0	6	0	6	6	4	0	6	4	5	4	4	2	5	4	2	3	1	5	5	3	4	3	wicca	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	3
Male	27	5	5	5	5	5	5	5	1	7	1	1	1	2	1	1	1	3	1	1	B	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	0	10	10	0	0	10	0	10	0	10	10	10	10	10	10	7	1	5	7	7	7	2	1	6	7	7	7	7	7	Christian	University / College / Undergraduate School (Bachelor Degree)	6	4	1	10
